link,current_price,old_price,avg_rating,cnt_reviews,title,author,ID товара,Издательство,Издательский бренд,Серия,Год издания,ISBN,Количество страниц,Размер,Тип обложки,Тираж,"Вес, г",Возрастные ограничения,Переводчик,Художник,Тип комикса,Разделы комикса
https://www.chitai-gorod.ru/product/sobor-parizhskoy-bogomateri-2919633,551 ₽,707 ₽,4.3,304 оценки,Собор Парижской Богоматери,Виктор Мари Гюго,2919633,Эксмо,,Магистраль. Главный тренд,2025,978-5-04-168878-3,576,2.5x12.5x20,Мягкий переплёт,15000,490,16+,,,,
https://www.chitai-gorod.ru/product/sobor-parizhskoy-bogomateri-2513491,312 ₽,400 ₽,4.2,397 оценок,Собор Парижской Богоматери,Виктор Мари Гюго,2513491,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-095662-3,608,2.2x11.5x18,Мягкий переплёт,10000,289,16+,,,,
https://www.chitai-gorod.ru/product/dzheyn-eyr-2544490,303 ₽,388 ₽,4.3,1426 оценок,Джейн Эйр,Шарлотта Бронте,2544490,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-098583-8,672,2.5x11.5x18,Мягкий переплёт,20000,319,16+,,,,
https://www.chitai-gorod.ru/product/teatr-2401385,349 ₽,447 ₽,4.2,804 оценки,Театр,Уильям Сомерсет Моэм,2401385,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-081428-2,320,2x11.5x18,Мягкий переплёт,10000,230,12+,,,,
https://www.chitai-gorod.ru/product/morfiy-2512180,289 ₽,347 ₽,4.3,769 оценок,Морфий,Михаил Булгаков,2512180,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-095618-0,256,1.5x11.5x18,Мягкий переплёт,12000,129,16+,,,,
https://www.chitai-gorod.ru/product/ubit-peresmeshnika-2622192,487 ₽,624 ₽,4.2,1352 оценки,Убить пересмешника…,Харпер Ли,2622192,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-090411-2,416,2x11.5x18,Мягкий переплёт,25000,250,12+,,,,
https://www.chitai-gorod.ru/product/otcy-i-deti-2467384,284 ₽,365 ₽,4.2,659 оценок,Отцы и дети,Иван Тургенев,2467384,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-089255-6,288,1.7x11.5x18,Мягкий переплёт,10000,200,12+,,,,
https://www.chitai-gorod.ru/product/vash-pokornyy-sluga-kot-2965154,349 ₽,447 ₽,3.8,691 оценка,Ваш покорный слуга кот,Нацумэ Сосэки,2965154,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-153244-4,576,2.1x11.5x19,Мягкий переплёт,15000,280,16+,,,,
https://www.chitai-gorod.ru/product/vishnevyy-sad-2912829,299 ₽,359 ₽,4.0,466 оценок,Вишневый сад,Антон Чехов,2912829,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-148949-6,352,2.7x11.5x18,Мягкий переплёт,10000,219,12+,,,,
https://www.chitai-gorod.ru/product/malenkiy-princ-2713476,284 ₽,365 ₽,4.2,963 оценки,Маленький принц,Антуан де Сент-Экзюпери,2713476,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-114560-6,224,1.7x11.5x18,Мягкий переплёт,20000,150,12+,Галь Нора,,,
https://www.chitai-gorod.ru/product/voyna-i-mir-kniga-1-tt-1-2-roman-2471823,339 ₽,435 ₽,4.1,339 оценок,"Война и мир. Книга 1 (тт. 1, 2 : роман)",Лев Толстой,2471823,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-090468-6,960,3.7x11.5x18,Мягкий переплёт,10000,490,12+,,,,
https://www.chitai-gorod.ru/product/faust-2541984,303 ₽,388 ₽,3.9,447 оценок,Фауст,Иоганн Вольфганг фон Гёте,2541984,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-098786-3,544,2x11.5x18,Мягкий переплёт,7000,259,12+,,,,
https://www.chitai-gorod.ru/product/igrok-2588414,299 ₽,359 ₽,4.2,518 оценок,Игрок,Федор Достоевский,2588414,АСТ,Астрель СПб,Эксклюзив: Русская классика,2025,978-5-17-103090-2,224,1.5x11.5x18,Мягкий переплёт,10000,159,12+,,,,
https://www.chitai-gorod.ru/product/120-dney-sodoma-2932424,284 ₽,365 ₽,3.7,398 оценок,120 дней Содома,Донасьен Альфонс Франсуа Сад де,2932424,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-111957-7,480,2x11.5x18,Мягкий переплёт,15000,230,18+,,,,
https://www.chitai-gorod.ru/product/zavodnoy-apelsin-2397960,330 ₽,424 ₽,4.1,1510 оценок,Заводной апельсин,Энтони Бёрджесс,2397960,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-080109-1,256,1.5x11.5x18,Мягкий переплёт,20000,180,18+,,,,
https://www.chitai-gorod.ru/product/tainstvennyy-sad-novyy-perevod-3049549,299 ₽,359 ₽,4.8,49 оценок,Таинственный сад (новый перевод),Фрэнсис Ходжсон Бернетт,3049549,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-164168-9,320,2.5x11.5x18,Мягкий переплёт,25000,200,12+,,,,
https://www.chitai-gorod.ru/product/bratya-karamazovy-2863345,349 ₽,447 ₽,4.2,314 оценок,Братья Карамазовы,Федор Достоевский,2863345,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-139129-4,992,4x11.5x18,Мягкий переплёт,10000,490,16+,,,,
https://www.chitai-gorod.ru/product/graf-monte-kristo-roman-v-2-t-tom-i-2597420,312 ₽,400 ₽,4.2,257 оценок,Граф Монте-Кристо [Роман. В 2 т.] Том I,Александр Дюма (отец),2597420,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-103727-7,768,3.3x11.3x18,Мягкий переплёт,5000,370,12+,"Олавская Л., Строев В.",,,
https://www.chitai-gorod.ru/product/besy-roman-2863229,312 ₽,400 ₽,4.2,218 оценок,Бесы. Роман,Федор Достоевский,2863229,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-138477-7,768,3x11.5x18,Мягкий переплёт,10000,379,12+,,,,
https://www.chitai-gorod.ru/product/postoronniy-2859722,293 ₽,376 ₽,4.2,604 оценки,Посторонний,Альбер Камю,2859722,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-137323-8,128,1x11.5x18,Мягкий переплёт,12000,109,16+,,,,
https://www.chitai-gorod.ru/product/gore-ot-uma-2499954,299 ₽,359 ₽,4.2,610 оценок,Горе от ума,Александр Грибоедов,2499954,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-094716-4,256,1.3x11.5x18,Мягкий переплёт,7000,180,12+,,,,
https://www.chitai-gorod.ru/product/skotnyy-dvor-esse-2588539,303 ₽,388 ₽,4.3,430 оценок,Скотный Двор. Эссе,Джордж Оруэлл,2588539,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-102500-7,256,1.8x11.3x18,Мягкий переплёт,12000,170,16+,,,,
https://www.chitai-gorod.ru/product/cvety-dlya-eldzhernona-3034715,551 ₽,707 ₽,4.8,108 оценок,Цветы для Элджернона,Дэниел Киз,3034715,Эксмо,,Магистраль. Главный тренд,2025,978-5-04-199958-2,320,1.8x12.5x20,Мягкий переплёт,20000,290,16+,,,,
https://www.chitai-gorod.ru/product/graf-monte-kristo-v-2-h-tomah-komplekt-2732943,1839 ₽,2359 ₽,4.3,612 оценок,Граф Монте-Кристо (в 2-х томах) (комплект),Александр Дюма (отец),2732943,Иностранка,,Иностранная литература. Большие книги,2024,"978-5-389-16170-2 978-5-389-16171-9 978-5-389-16172-6 978-5-389-16170-2, 978-5-389-16171-9, 978-5-389-16172-6",1536,7.5x14.4x21.6,Твёрдый переплёт,5000,1830,16+,"Олавская Л., Строев В.","Гудечек Станислав, Черны Венцеслав",,
https://www.chitai-gorod.ru/product/chelovek-kotoryy-smeetsya-2481830,321 ₽,412 ₽,4.0,465 оценок,"Человек, который смеется",Виктор Мари Гюго,2481830,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-091569-9,704,3x11.5x18,Мягкий переплёт,10000,340,16+,,,,
https://www.chitai-gorod.ru/product/k-vostoku-ot-edema-2589236,505 ₽,648 ₽,4.3,424 оценки,К востоку от Эдема,Джон Стейнбек,2589236,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-102580-9,960,3.6x11.5x18,Мягкий переплёт,10000,349,16+,"Злобин Георгий Павлович, Папилина Людвига Борисовна",,,
https://www.chitai-gorod.ru/product/sto-let-odinochestva-roman-2471454,643 ₽,825 ₽,3.9,794 оценки,Сто лет одиночества: роман,Габриэль Гарсиа Маркес,2471454,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-090831-8,544,2.6x11.5x18,Мягкий переплёт,12000,330,16+,,,,
https://www.chitai-gorod.ru/product/anna-karenina-roman-2459099,321 ₽,412 ₽,4.2,490 оценок,Анна Каренина: роман,Лев Толстой,2459099,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-087888-8,864,3.1x11.5x18,Мягкий переплёт,12000,400,12+,,,,
https://www.chitai-gorod.ru/product/evgeniy-onegin-poemy-2967770,293 ₽,376 ₽,5.0,33 оценки,Евгений Онегин. Поэмы,Александр Пушкин,2967770,Эксмо,,Всемирная литература. Новое оформление,2025,978-5-04-178830-8,416,2x13x20.7,Твёрдый переплёт,20000,318,16+,,,,
https://www.chitai-gorod.ru/product/dva-kapitana-3050766,1057 ₽,1356 ₽,4.9,85 оценок,Два капитана,Вениамин Каверин,3050766,Азбука,,Русская литература. Большие книги,2025,978-5-389-25627-9,672,3.5x14.5x21.5,Твёрдый переплёт,5000,820,12+,,,,
https://www.chitai-gorod.ru/product/demian-2428172,330 ₽,424 ₽,4.2,813 оценок,Демиан,Герман Гессе,2428172,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-086116-3,224,1.3x11.4x18,Мягкий переплёт,12000,159,16+,,,,
https://www.chitai-gorod.ru/product/priyut-grez-novyy-perevod-2922671,321 ₽,412 ₽,4.6,62 оценки,Приют Грез (новый перевод),Эрих Ремарк,2922671,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-149479-7,224,1.1x11.5x18,Мягкий переплёт,12000,150,16+,,,,
https://www.chitai-gorod.ru/product/skorb-satany-3069165,965 ₽,1238 ₽,4.8,59 оценок,Скорбь Сатаны,Мария Корелли,3069165,Эксмо,,Магистраль. Коллекция,2025,978-5-04-208245-0,512,2.5x14.5x22,Твёрдый переплёт,10000,540,16+,,,,
https://www.chitai-gorod.ru/product/klub-samoubiyc-2757685,299 ₽,359 ₽,3.9,807 оценок,Клуб самоубийц,Роберт Льюис Стивенсон,2757685,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-116914-5,256,2x11.6x18,Мягкий переплёт,12000,170,12+,,,,
https://www.chitai-gorod.ru/product/prestuplenie-i-nakazanie-2819802,303 ₽,388 ₽,4.1,229 оценок,Преступление и наказание,Федор Достоевский,2819802,Эксмо,,Всемирная литература. Новое оформление,2025,978-5-04-116676-2,592,2.5x13x20.5,Твёрдый переплёт,15000,389,16+,,,,
https://www.chitai-gorod.ru/product/graf-monte-kristo-roman-v-2-t-t-ii-2597421,312 ₽,400 ₽,4.3,111 оценок,Граф Монте-Кристо [Роман. В 2 т.] Т. II,Александр Дюма (отец),2597421,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-103728-4,704,2.9x11.4x18,Мягкий переплёт,7000,340,12+,"Олавская Л., Строев В.",,,
https://www.chitai-gorod.ru/product/sobache-serdce-2719696,284 ₽,365 ₽,4.2,420 оценок,Собачье сердце,Михаил Булгаков,2719696,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-115274-1,352,1.7x11.5x18,Мягкий переплёт,15000,209,12+,,,,
https://www.chitai-gorod.ru/product/o-myshah-i-lyudyah-zhemchuzhina-2537065,339 ₽,435 ₽,4.1,487 оценок,О мышах и людях. Жемчужина,Джон Стейнбек,2537065,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-099511-0,256,1.8x11.5x18,Мягкий переплёт,7000,159,16+,,,,
https://www.chitai-gorod.ru/product/prestuplenie-i-nakazanie-2054981,299 ₽,359 ₽,4.2,256 оценок,Преступление и наказание,Федор Достоевский,2054981,Азбука,,Азбука-классика (pocket-book),2025,"978-5-352-01329-8 978-5-389-02279-9 978-5-352-01329-8, 978-5-389-02279-9",672,2.2x11.5x18,Мягкий переплёт,10000,330,16+,,,,
https://www.chitai-gorod.ru/product/lolita-2860043,809 ₽,1037 ₽,3.8,1605 оценок,Лолита,Владимир Набоков,2860043,Corpus,,Набоковский корпус,2025,978-5-17-137387-0,544,4x12.8x20.5,Твёрдый переплёт,12000,500,18+,,,,
https://www.chitai-gorod.ru/product/velikiy-getsbi-3073166,299 ₽,359 ₽,4.5,46 оценок,Великий Гэтсби,Френсис Скотт Фицджеральд,3073166,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-170952-5,256,2x11.6x18,Мягкий переплёт,15000,170,12+,,,,
https://www.chitai-gorod.ru/product/toshnota-2397514,349 ₽,447 ₽,4.0,506 оценок,Тошнота,Жан Сартр,2397514,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-082803-6,320,1.9x11.5x18,Мягкий переплёт,8000,230,16+,,,,
https://www.chitai-gorod.ru/product/otel-2410259,459 ₽,589 ₽,4.2,570 оценок,Отель,Артур Хейли,2410259,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-083741-0,608,2.8x11.5x18,Мягкий переплёт,8000,340,12+,,,,
https://www.chitai-gorod.ru/product/pisma-neznakomke-2856107,299 ₽,359 ₽,4.3,161 оценка,Письма незнакомке,Андре Моруа,2856107,Азбука,,Азбука-классика (pocket-book),2025,978-5-389-17993-6,256,1.5x11.5x18,Мягкий переплёт,5000,129,16+,,,,
https://www.chitai-gorod.ru/product/strannik-po-zvezdam-2597422,284 ₽,365 ₽,4.2,442 оценки,Странник по звездам,Джек Лондон,2597422,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-103720-8,384,1.9x11.5x18,Мягкий переплёт,15000,230,12+,Озерская Татьяна Алексеевна,,,
https://www.chitai-gorod.ru/product/mag-2651550,339 ₽,435 ₽,4.0,234 оценки,Маг,Уильям Сомерсет Моэм,2651550,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-107688-7,288,1.4x11.5x18,Мягкий переплёт,5000,175,16+,,,,
https://www.chitai-gorod.ru/product/stavok-bolshe-net-2777363,293 ₽,376 ₽,4.2,319 оценок,Ставок больше нет,Жан Сартр,2777363,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-119359-1,160,1.2x11.6x18,Мягкий переплёт,8000,109,16+,,,,
https://www.chitai-gorod.ru/product/master-i-margarita-2980525,671 ₽,860 ₽,4.4,314 оценок,Мастер и Маргарита,Михаил Булгаков,2980525,"Манн, Иванов и Фербер",,Вечные истории,2025,978-5-00195-960-1,512,2.6x13x20.5,Твёрдый переплёт,20000,510,16+,,,,
https://www.chitai-gorod.ru/product/kollekcioner-2833991,625 ₽,801 ₽,4.1,677 оценок,Коллекционер,Джон Роберт Фаулз,2833991,Эксмо,,Магистраль. Главный тренд,2025,978-5-04-118423-0,416,2.6x12.5x20,Мягкий переплёт,10000,349,16+,,,,
https://www.chitai-gorod.ru/product/bremya-strastey-chelovecheskih-2477327,487 ₽,624 ₽,4.0,472 оценки,Бремя страстей человеческих,Уильям Сомерсет Моэм,2477327,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-090877-6,800,3x11.5x18,Мягкий переплёт,12000,389,12+,,,,
https://www.chitai-gorod.ru/product/chemodan-1285607,303 ₽,388 ₽,4.3,362 оценки,Чемодан,Сергей Довлатов,1285607,Азбука,,Азбука-классика (pocket-book),2024,"978-5-352-00327-5 978-5-389-01554-8 978-5-352-00327-5, 978-5-389-01554-8",160,0.8x11.6x18.1,Мягкий переплёт,7000,100,18+,,,,
https://www.chitai-gorod.ru/product/atlant-raspravil-plechi-komplekt-iz-3-knig-2110110,1379 ₽,1769 ₽,3.5,3001 оценка,Атлант расправил плечи (комплект из 3 книг),Айн Рэнд,2110110,,,,2021,"978-5-9614-1031-0 978-5-9614-6742-0 978-5-9614-1031-0, 978-5-9614-6742-0",1394,7x14.8x21.7,Твёрдый переплёт,7000,1700,,,,,
https://www.chitai-gorod.ru/product/kapitanskaya-dochka-2495747,299 ₽,359 ₽,4.2,439 оценок,Капитанская дочка,Александр Пушкин,2495747,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-092807-1,352,1.5x11.3x18,Мягкий переплёт,10000,219,12+,,,,
https://www.chitai-gorod.ru/product/vremya-zhit-i-vremya-umirat-2666813,367 ₽,471 ₽,4.3,322 оценки,Время жить и время умирать,Эрих Ремарк,2666813,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-111191-5,448,2.2x11.5x18,Мягкий переплёт,15000,270,16+,,,,
https://www.chitai-gorod.ru/product/voyna-i-mir-kniga-2-2977130,339 ₽,435 ₽,4.1,106 оценок,Война и мир. Книга 2,Лев Толстой,2977130,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-155697-6,992,3.8x11.5x18,Мягкий переплёт,7000,480,12+,,,,
https://www.chitai-gorod.ru/product/aeroport-roman-2426506,459 ₽,589 ₽,4.2,601 оценка,Аэропорт: роман,Артур Хейли,2426506,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-086144-6,608,3x11.5x18,Мягкий переплёт,8000,360,16+,,,,
https://www.chitai-gorod.ru/product/finansist-2628392,321 ₽,412 ₽,4.0,323 оценки,Финансист,Теодор Драйзер,2628392,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-106459-4,736,2.7x11.5x18,Мягкий переплёт,10000,349,16+,Волосов Марк Григорьевич,,,
https://www.chitai-gorod.ru/product/stepnoy-volk-2412537,358 ₽,459 ₽,4.1,385 оценок,Степной волк,Герман Гессе,2412537,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-083742-7,288,1.7x11.4x18,Мягкий переплёт,7000,209,16+,,,,
https://www.chitai-gorod.ru/product/skazhi-mne-chto-ty-menya-lyubish-2898297,349 ₽,447 ₽,4.1,260 оценок,"""Скажи мне, что ты меня любишь...""",Эрих Ремарк,2898297,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-145765-5,320,1.8x11.6x17.9,Мягкий переплёт,7000,222,16+,,,,
https://www.chitai-gorod.ru/product/chuma-2401386,395 ₽,506 ₽,4.2,425 оценок,Чума,Альбер Камю,2401386,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-080083-4,384,2x11.5x18,Мягкий переплёт,10000,230,16+,,,,
https://www.chitai-gorod.ru/product/puteshestvie-na-zapad-v-2-tomah-3058062,2759 ₽,3539 ₽,4.9,92 оценки,Путешествие на Запад (в 2 томах),У Чэнъэнь,3058062,Иностранка,,Иностранная литература. Большие книги,2024,978-5-389-26042-9,2176,10.7x14.5x21.7,Твёрдый переплёт,7000,2482,16+,,,,
https://www.chitai-gorod.ru/product/parfyumer-istoriya-odnogo-ubiycy-2095272,330 ₽,424 ₽,4.1,570 оценок,Парфюмер. История одного убийцы,Патрик Зюскинд,2095272,Азбука,,Азбука-классика (pocket-book),2012,"978-5-389-04088-5 978-5-389-05917-7 978-5-91181-070-2 978-5-91181-491-5 978-5-389-04088-5, 978-5-389-05917-7, 978-5-91181-070-2, 978-5-91181-491-5",304,1.3x11.7x18,Мягкий переплёт,5000,159,18+,,,,
https://www.chitai-gorod.ru/product/a-zori-zdes-tihie-sbornik-2588411,284 ₽,365 ₽,4.5,199 оценок,А зори здесь тихие...: сборник,Борис Васильев,2588411,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-102498-7,384,2.6x11.5x18,Мягкий переплёт,8000,230,12+,,,,
https://www.chitai-gorod.ru/product/neznakomka-iz-uayldfell-holla-2965421,303 ₽,388 ₽,4.3,254 оценки,Незнакомка из Уайлдфелл-Холла,Энн Бронте,2965421,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-154368-6,640,2.3x11.5x18,Мягкий переплёт,10000,310,12+,,,,
https://www.chitai-gorod.ru/product/oblomov-2931599,303 ₽,388 ₽,3.9,325 оценок,Обломов,Иван Гончаров,2931599,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-151426-6,640,2.5x11.5x18,Мягкий переплёт,5000,310,12+,,,,
https://www.chitai-gorod.ru/product/iskra-zhizni-2490473,413 ₽,530 ₽,4.0,543 оценки,Искра жизни,Эрих Ремарк,2490473,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-093040-1,480,2.2x11.5x18,Мягкий переплёт,15000,289,16+,,,,
https://www.chitai-gorod.ru/product/mertvye-dushi-2829180,293 ₽,376 ₽,4.2,102 оценки,Мертвые души,Николай Гоголь,2829180,Эксмо,,Всемирная литература. Новое оформление,2024,978-5-04-117884-0,320,2.3x13x20.5,Твёрдый переплёт,12000,250,16+,,,,
https://www.chitai-gorod.ru/product/prevrashchenie-2573365,303 ₽,388 ₽,4.0,454 оценки,Превращение,Франц Кафка,2573365,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-101311-0,416,2x11.5x18,Мягкий переплёт,10000,250,18+,,,,
https://www.chitai-gorod.ru/product/process-2468622,284 ₽,365 ₽,4.1,392 оценки,Процесс,Франц Кафка,2468622,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-089289-1,288,1.6x11.5x18,Мягкий переплёт,7000,189,16+,,,,
https://www.chitai-gorod.ru/product/vorota-rasemon-3010151,349 ₽,447 ₽,4.8,50 оценок,Ворота Расёмон,Рюноскэ Акутагава,3010151,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-160323-6,576,2.4x11.5x18,Мягкий переплёт,30000,282,16+,,,,
https://www.chitai-gorod.ru/product/doktor-zhivago-roman-2466123,330 ₽,424 ₽,4.2,252 оценки,Доктор Живаго : роман,Борис Пастернак,2466123,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-088220-5,704,2.8x11.5x18,Мягкий переплёт,7000,330,12+,,,,
https://www.chitai-gorod.ru/product/boynya-5-2405863,321 ₽,412 ₽,4.0,442 оценки,Бойня №5,Курт Воннегут,2405863,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-082868-5,224,1.3x11.6x18,Мягкий переплёт,7000,159,16+,,,,
https://www.chitai-gorod.ru/product/vendigo-3007965,284 ₽,365 ₽,4.7,52 оценки,Вендиго,Элджернон Блэквуд,3007965,Азбука,,Азбука-классика (pocket-book),2024,978-5-389-24090-2,416,1.8x11.5x18,Мягкий переплёт,5000,206,16+,,,,
https://www.chitai-gorod.ru/product/ovod-2414385,293 ₽,376 ₽,4.2,489 оценок,Овод,Этель Войнич,2414385,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-084521-7,352,2x11.5x18,Мягкий переплёт,7000,250,16+,,,,
https://www.chitai-gorod.ru/product/gore-ot-uma-98092,289 ₽,347 ₽,4.3,141 оценка,Горе от ума,Александр Грибоедов,98092,Азбука,,Азбука-классика (pocket-book),2025,978-5-389-02531-8,256,1.7x11.5x18,Мягкий переплёт,7000,129,12+,,,,
https://www.chitai-gorod.ru/product/idiot-2824381,330 ₽,424 ₽,4.3,154 оценки,Идиот,Федор Достоевский,2824381,Эксмо,,Всемирная литература. Новое оформление,2024,978-5-04-116677-9,640,3x12.8x20.5,Твёрдый переплёт,15000,439,16+,,,,
https://www.chitai-gorod.ru/product/bratya-karamazovy-2839302,413 ₽,530 ₽,3.9,132 оценки,Братья Карамазовы,Федор Достоевский,2839302,Эксмо,,Всемирная литература. Новое оформление,2024,978-5-04-119064-4,800,3.5x13x20.5,Твёрдый переплёт,12000,529,16+,,,,
https://www.chitai-gorod.ru/product/chernyy-obelisk-2418098,413 ₽,530 ₽,4.3,240 оценок,Черный обелиск,Эрих Ремарк,2418098,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-084242-1,480,2.3x11.4x18,Мягкий переплёт,10000,289,16+,,,,
https://www.chitai-gorod.ru/product/12-stulev-2489573,284 ₽,365 ₽,4.2,214 оценок,12 стульев,Илья Ильф,2489573,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-092624-4,448,2.2x11.5x18,Мягкий переплёт,5000,280,12+,,,,
https://www.chitai-gorod.ru/product/geroy-nashego-vremeni-2833563,293 ₽,376 ₽,4.2,107 оценок,Герой нашего времени,Михаил Лермонтов,2833563,Эксмо,,Всемирная литература. Новое оформление,2025,978-5-04-117891-8,320,2x13x20.5,Твёрдый переплёт,10000,259,16+,,,,
https://www.chitai-gorod.ru/product/yumoristicheskie-rasskazy-2808715,321 ₽,412 ₽,4.3,73 оценки,Юмористические рассказы,Антон Чехов,2808715,Эксмо,,Всемирная литература. Новое оформление,2024,978-5-04-115612-1,640,2.6x13x20.5,Твёрдый переплёт,10000,430,16+,,,,
https://www.chitai-gorod.ru/product/tayna-ledi-odli-3039850,321 ₽,412 ₽,4.6,51 оценка,Тайна леди Одли,Мэри Элизабет Брэддон,3039850,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-164085-9,448,3.2x11.7x18,Мягкий переплёт,5000,270,12+,,,,
https://www.chitai-gorod.ru/product/cvety-dlya-eldzhernona-3027601,551 ₽,707 ₽,4.8,55 оценок,Цветы для Элджернона,Дэниел Киз,3027601,Эксмо,,Яркие страницы,2025,978-5-04-196188-6,320,2.3x13.2x20.7,Твёрдый переплёт,10000,350,16+,,,,
https://www.chitai-gorod.ru/product/master-i-margarita-1287582,299 ₽,359 ₽,4.1,205 оценок,Мастер и Маргарита,Михаил Булгаков,1287582,Азбука,,Азбука-классика (pocket-book),2025,"9000028505748 978-5-352-00019-9 978-5-389-01666-8 9000028505748, 978-5-352-00019-9, 978-5-389-01666-8",416,1.7x11.7x18,Мягкий переплёт,10000,200,16+,,,,
https://www.chitai-gorod.ru/product/yama-roman-2469370,299 ₽,359 ₽,4.1,351 оценка,Яма: роман,Александр Куприн,2469370,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-090480-8,416,2.5x11.5x18,Мягкий переплёт,7000,280,16+,,,,
https://www.chitai-gorod.ru/product/hod-korolevy-3056843,312 ₽,400 ₽,4.7,31 оценка,Ход королевы,Уолтер Тевис,3056843,АСТ,Жанры,Эксклюзивная классика,2025,978-5-17-168435-8,352,2.5x11.6x18,Мягкий переплёт,5000,230,16+,,,,
https://www.chitai-gorod.ru/product/padenie-2891536,321 ₽,412 ₽,4.2,192 оценки,Падение,Альбер Камю,2891536,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-137324-5,160,1x11.5x17.9,Мягкий переплёт,5000,119,16+,,,,
https://www.chitai-gorod.ru/product/zamok-broudi-2533495,358 ₽,459 ₽,4.2,362 оценки,Замок Броуди,Арчибальд Кронин,2533495,Азбука,,Азбука-классика (pocket-book),2025,978-5-389-11347-3,672,2.5x11.5x18,Мягкий переплёт,7000,319,16+,,,,
https://www.chitai-gorod.ru/product/igra-v-biser-2977121,487 ₽,624 ₽,4.0,76 оценок,Игра в бисер,Герман Гессе,2977121,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-155560-3,576,2.4x11.5x18,Мягкий переплёт,8000,284,16+,,,,
https://www.chitai-gorod.ru/product/na-ville-2899680,303 ₽,388 ₽,4.2,410 оценок,На вилле,Уильям Сомерсет Моэм,2899680,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-146221-5,160,1x11.6x18.1,Мягкий переплёт,7000,123,16+,,,,
