price,const,avg_rating,cnt_reviews,pages_cnt,tirage,publisher_АСТ,publisher_Азбука,publisher_Иностранка,publisher_Эксмо,cover_type_Твёрдый_переплёт,weight/page_cnt,2024_or_2025,6-,16+
459,1.0,4.2,228,256,7000,0.0,0.0,0.0,1.0,0.0,0.85546875,1.0,0.0,1.0
284,1.0,4.8,26,416,3000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
330,1.0,4.3,83,624,7000,0.0,0.0,0.0,1.0,1.0,0.7035256410256411,1.0,0.0,1.0
289,1.0,4.2,119,224,5000,0.0,1.0,0.0,0.0,0.0,0.48660714285714285,1.0,0.0,0.0
321,1.0,5.0,10,608,10000,0.0,0.0,0.0,1.0,1.0,0.6907894736842105,1.0,0.0,1.0
312,1.0,4.1,189,576,4000,1.0,0.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0
293,1.0,4.0,205,576,3000,1.0,0.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0
293,1.0,4.2,151,384,10000,0.0,0.0,0.0,1.0,1.0,0.7526041666666666,1.0,0.0,1.0
505,1.0,4.3,167,416,5000,0.0,0.0,0.0,1.0,0.0,0.8725961538461539,1.0,0.0,1.0
441,1.0,3.7,531,224,25000,0.0,0.0,0.0,1.0,1.0,0.8928571428571429,1.0,0.0,1.0
1241,1.0,4.4,859,1088,5000,0.0,0.0,1.0,0.0,1.0,0.9834558823529411,1.0,0.0,1.0
289,1.0,4.8,20,192,3000,1.0,0.0,0.0,0.0,0.0,0.6770833333333334,1.0,0.0,1.0
299,1.0,4.2,210,320,5000,1.0,0.0,0.0,0.0,0.0,0.590625,1.0,0.0,1.0
625,1.0,4.1,228,320,4000,1.0,0.0,0.0,0.0,1.0,0.875,1.0,0.0,1.0
284,1.0,4.0,316,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
299,1.0,4.3,144,288,5000,1.0,0.0,0.0,0.0,0.0,0.5902777777777778,1.0,1.0,0.0
643,1.0,4.2,158,640,9000,0.0,0.0,0.0,0.0,1.0,0.953125,1.0,0.0,1.0
551,1.0,4.4,125,384,10000,0.0,0.0,0.0,0.0,1.0,1.0416666666666667,1.0,0.0,0.0
284,1.0,4.1,100,384,4000,1.0,0.0,0.0,0.0,0.0,0.6510416666666666,1.0,0.0,0.0
330,1.0,4.5,73,512,3000,1.0,0.0,0.0,0.0,0.0,0.60546875,1.0,0.0,0.0
284,1.0,4.6,22,352,3000,1.0,0.0,0.0,0.0,0.0,0.5965909090909091,1.0,0.0,1.0
289,1.0,4.3,103,224,3000,0.0,1.0,0.0,0.0,0.0,0.48660714285714285,1.0,0.0,1.0
671,1.0,4.3,196,352,10000,0.0,0.0,0.0,1.0,1.0,0.9659090909090909,1.0,0.0,1.0
284,1.0,4.3,138,448,5000,1.0,0.0,0.0,0.0,0.0,0.6450892857142857,1.0,0.0,0.0
293,1.0,4.1,69,288,10000,0.0,0.0,0.0,1.0,1.0,0.8298611111111112,1.0,0.0,1.0
625,1.0,4.1,507,320,4000,1.0,0.0,0.0,0.0,1.0,0.875,1.0,0.0,0.0
643,1.0,4.2,360,448,4000,1.0,0.0,0.0,0.0,1.0,0.7790178571428571,1.0,0.0,1.0
293,1.0,4.0,24,224,5000,0.0,1.0,0.0,0.0,0.0,0.5803571428571429,1.0,0.0,1.0
1011,1.0,4.2,455,640,5000,0.0,0.0,1.0,0.0,1.0,1.1859375,1.0,0.0,1.0
303,1.0,4.4,118,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,1.0
671,1.0,4.9,14,480,6000,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
312,1.0,4.1,127,224,7000,0.0,1.0,0.0,0.0,0.0,0.48660714285714285,0.0,0.0,1.0
284,1.0,4.0,20,384,3000,1.0,0.0,0.0,0.0,0.0,0.6354166666666666,1.0,0.0,1.0
303,1.0,4.5,97,352,7000,0.0,0.0,0.0,1.0,1.0,0.8011363636363636,1.0,0.0,1.0
269,1.0,4.7,37,320,5000,0.0,1.0,0.0,0.0,0.0,0.46875,1.0,0.0,1.0
284,1.0,4.8,16,416,5000,1.0,0.0,0.0,0.0,0.0,0.6105769230769231,1.0,0.0,0.0
459,1.0,4.6,38,352,5000,0.0,0.0,0.0,1.0,0.0,0.8806818181818182,1.0,0.0,1.0
284,1.0,4.9,40,256,3000,1.0,0.0,0.0,0.0,0.0,0.6796875,1.0,0.0,1.0
312,1.0,4.3,138,160,10000,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0
689,1.0,4.1,446,256,4000,0.0,0.0,0.0,0.0,1.0,1.0546875,1.0,0.0,1.0
284,1.0,4.5,96,352,10000,0.0,0.0,0.0,1.0,0.0,0.48295454545454547,1.0,0.0,1.0
459,1.0,5.0,13,320,20000,0.0,0.0,0.0,1.0,1.0,0.84375,1.0,0.0,1.0
293,1.0,4.2,112,640,5000,1.0,0.0,0.0,0.0,0.0,0.484375,1.0,0.0,0.0
293,1.0,4.0,103,576,10000,0.0,0.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,1.0
643,1.0,4.5,76,512,5000,1.0,0.0,0.0,0.0,1.0,0.8203125,1.0,0.0,0.0
330,1.0,4.0,250,352,5000,0.0,0.0,0.0,1.0,0.0,0.48295454545454547,1.0,0.0,1.0
551,1.0,3.9,164,480,5000,0.0,0.0,0.0,1.0,0.0,0.8583333333333333,1.0,0.0,1.0
413,1.0,4.2,178,480,4000,1.0,0.0,0.0,0.0,0.0,0.6020833333333333,1.0,0.0,1.0
459,1.0,4.4,108,320,4000,0.0,0.0,0.0,1.0,0.0,0.8125,1.0,0.0,1.0
284,1.0,4.0,330,384,5000,1.0,0.0,0.0,0.0,0.0,0.5989583333333334,1.0,0.0,0.0
579,1.0,4.5,72,416,10000,0.0,0.0,0.0,0.0,1.0,1.0336538461538463,1.0,0.0,1.0
533,1.0,4.0,240,320,7000,0.0,0.0,0.0,1.0,1.0,0.96875,1.0,0.0,1.0
289,1.0,4.6,23,224,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
312,1.0,4.0,236,224,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
809,1.0,4.2,358,640,4000,1.0,0.0,0.0,0.0,1.0,0.7484375,1.0,0.0,1.0
321,1.0,4.1,99,704,4000,1.0,0.0,0.0,0.0,0.0,0.48295454545454547,1.0,0.0,1.0
284,1.0,4.0,219,352,4000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,1.0
901,1.0,4.8,25,416,8000,1.0,0.0,0.0,0.0,1.0,0.9615384615384616,1.0,0.0,1.0
459,1.0,4.2,71,320,5000,0.0,0.0,0.0,1.0,0.0,0.8125,1.0,0.0,1.0
551,1.0,4.2,193,416,7000,0.0,0.0,0.0,1.0,0.0,0.8653846153846154,1.0,0.0,1.0
293,1.0,4.2,123,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,0.0
717,1.0,4.3,67,672,10000,0.0,0.0,0.0,0.0,1.0,0.9523809523809523,1.0,0.0,1.0
1057,1.0,4.7,39,416,7000,0.0,0.0,0.0,1.0,1.0,1.1778846153846154,1.0,0.0,1.0
717,1.0,4.7,11,288,7000,0.0,0.0,1.0,0.0,1.0,0.9722222222222222,1.0,0.0,1.0
284,1.0,4.4,90,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,0.0
551,1.0,4.6,92,224,10000,0.0,0.0,0.0,0.0,1.0,1.3392857142857142,1.0,0.0,1.0
349,1.0,4.2,81,800,4000,1.0,0.0,0.0,0.0,0.0,0.47375,1.0,0.0,1.0
293,1.0,4.2,230,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
293,1.0,4.5,30,224,5000,1.0,0.0,0.0,0.0,0.0,0.6785714285714286,1.0,0.0,1.0
299,1.0,4.2,290,320,3000,1.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.0,0.0
303,1.0,4.1,99,384,9000,1.0,0.0,0.0,0.0,1.0,0.78125,1.0,0.0,0.0
289,1.0,4.2,187,320,5000,0.0,1.0,0.0,0.0,0.0,0.496875,1.0,0.0,1.0
919,1.0,4.9,25,672,3000,0.0,1.0,0.0,0.0,1.0,1.125,1.0,0.0,1.0
643,1.0,4.1,129,352,3000,1.0,0.0,0.0,0.0,1.0,0.8863636363636364,1.0,0.0,1.0
579,1.0,4.5,49,416,5000,0.0,0.0,0.0,0.0,1.0,1.0576923076923077,1.0,0.0,1.0
321,1.0,4.5,22,288,3500,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
551,1.0,4.1,13,1216,3000,1.0,0.0,0.0,0.0,0.0,0.48519736842105265,1.0,0.0,1.0
579,1.0,4.5,172,320,15000,0.0,0.0,0.0,0.0,1.0,1.2375,1.0,0.0,1.0
1103,1.0,4.9,22,960,5000,0.0,1.0,0.0,0.0,1.0,1.0145833333333334,1.0,0.0,1.0
289,1.0,4.1,288,288,10000,0.0,1.0,0.0,0.0,0.0,0.5208333333333334,1.0,0.0,1.0
269,1.0,4.8,32,352,2000,0.0,1.0,0.0,0.0,0.0,0.5113636363636364,1.0,0.0,1.0
312,1.0,4.3,73,512,4000,1.0,0.0,0.0,0.0,0.0,0.48828125,1.0,0.0,0.0
1057,1.0,4.9,11,672,4000,0.0,1.0,0.0,0.0,1.0,1.1904761904761905,1.0,0.0,0.0
299,1.0,4.1,195,320,3000,1.0,0.0,0.0,0.0,0.0,0.590625,1.0,0.0,0.0
901,1.0,3.9,290,416,4000,1.0,0.0,0.0,0.0,1.0,0.9350961538461539,1.0,0.0,1.0
284,1.0,4.2,143,224,3000,0.0,1.0,0.0,0.0,0.0,0.48660714285714285,1.0,0.0,1.0
349,1.0,3.9,209,320,4000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
717,1.0,4.1,524,416,4000,1.0,0.0,0.0,0.0,1.0,0.7211538461538461,1.0,0.0,0.0
289,1.0,4.3,79,384,3000,0.0,1.0,0.0,0.0,0.0,0.4921875,1.0,0.0,1.0
289,1.0,4.3,86,288,5000,1.0,0.0,0.0,0.0,0.0,0.6944444444444444,1.0,0.0,1.0
303,1.0,4.2,215,544,4000,1.0,0.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
413,1.0,5.0,7,928,5000,1.0,0.0,0.0,0.0,0.0,0.4849137931034483,1.0,0.0,0.0
293,1.0,4.0,35,224,5000,0.0,0.0,0.0,1.0,1.0,1.1160714285714286,1.0,0.0,1.0
413,1.0,4.1,215,512,4000,1.0,0.0,0.0,0.0,0.0,0.60546875,1.0,0.0,1.0
293,1.0,3.9,157,544,7000,0.0,0.0,0.0,1.0,1.0,0.6801470588235294,1.0,0.0,1.0
395,1.0,4.2,202,416,3000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,0.0
299,1.0,4.5,38,224,4000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,1.0,0.0,1.0
269,1.0,4.8,27,512,5000,0.0,1.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
671,1.0,4.3,94,480,7000,0.0,0.0,0.0,1.0,0.0,0.8125,1.0,0.0,1.0
919,1.0,4.1,191,352,5000,0.0,0.0,0.0,1.0,1.0,1.4488636363636365,1.0,0.0,1.0
303,1.0,4.2,189,480,3000,1.0,0.0,0.0,0.0,0.0,0.6020833333333333,1.0,0.0,1.0
505,1.0,4.0,157,480,4000,0.0,0.0,0.0,1.0,0.0,0.8541666666666666,1.0,0.0,1.0
505,1.0,4.3,20,256,3000,0.0,0.0,0.0,1.0,0.0,0.8828125,1.0,0.0,1.0
299,1.0,4.2,242,320,5000,1.0,0.0,0.0,0.0,0.0,0.590625,1.0,0.0,1.0
330,1.0,4.0,171,352,5000,0.0,0.0,0.0,1.0,0.0,0.45170454545454547,1.0,0.0,1.0
505,1.0,4.1,168,320,4000,0.0,0.0,0.0,1.0,0.0,0.90625,1.0,0.0,1.0
284,1.0,5.0,20,352,4000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
358,1.0,4.3,124,384,5000,1.0,0.0,0.0,0.0,0.0,0.6223958333333334,1.0,0.0,1.0
763,1.0,4.5,19,672,6000,0.0,0.0,0.0,0.0,1.0,0.9523809523809523,1.0,0.0,1.0
284,1.0,3.9,74,352,4000,1.0,0.0,0.0,0.0,0.0,0.6164772727272727,1.0,0.0,1.0
625,1.0,4.2,251,416,3000,1.0,0.0,0.0,0.0,1.0,0.8173076923076923,1.0,0.0,1.0
293,1.0,4.4,151,544,10000,0.0,0.0,0.0,1.0,1.0,0.6985294117647058,1.0,0.0,1.0
284,1.0,5.0,5,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,1.0
284,1.0,4.2,121,416,5000,1.0,0.0,0.0,0.0,0.0,0.5745192307692307,1.0,0.0,1.0
303,1.0,4.1,65,512,3000,1.0,0.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
487,1.0,4.0,239,1072,4000,1.0,0.0,0.0,0.0,0.0,0.4841417910447761,1.0,0.0,1.0
330,1.0,4.3,71,640,8000,0.0,0.0,0.0,1.0,1.0,0.6859375,1.0,0.0,1.0
303,1.0,3.8,95,544,3000,1.0,0.0,0.0,0.0,0.0,0.4852941176470588,1.0,0.0,1.0
551,1.0,4.3,199,320,4000,0.0,0.0,0.0,1.0,0.0,0.84375,1.0,0.0,1.0
303,1.0,4.1,174,480,4000,1.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.0,0.0,0.0
330,1.0,4.3,96,512,7000,0.0,0.0,0.0,1.0,1.0,0.72265625,1.0,0.0,1.0
312,1.0,4.3,152,672,4000,1.0,0.0,0.0,0.0,0.0,0.49107142857142855,1.0,0.0,1.0
717,1.0,4.3,277,384,6000,0.0,0.0,0.0,1.0,1.0,1.1432291666666667,1.0,0.0,1.0
625,1.0,4.1,550,320,3000,1.0,0.0,0.0,0.0,1.0,0.903125,1.0,0.0,1.0
321,1.0,4.1,187,672,4000,1.0,0.0,0.0,0.0,0.0,0.49107142857142855,1.0,0.0,1.0
330,1.0,3.8,187,544,5000,1.0,0.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
293,1.0,4.0,115,320,7000,0.0,0.0,0.0,1.0,1.0,0.8125,1.0,0.0,1.0
597,1.0,4.2,87,1344,4000,0.0,1.0,0.0,0.0,0.0,0.25297619047619047,1.0,0.0,1.0
579,1.0,4.5,88,256,8000,0.0,0.0,0.0,0.0,1.0,1.2890625,1.0,0.0,1.0
735,1.0,4.8,20,544,5000,0.0,0.0,0.0,1.0,1.0,0.9742647058823529,1.0,0.0,1.0
284,1.0,4.3,4,416,5000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
441,1.0,4.5,11,480,10000,0.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,1.0
299,1.0,4.0,88,320,4000,1.0,0.0,0.0,0.0,0.0,0.590625,1.0,0.0,0.0
459,1.0,4.3,36,320,3000,0.0,0.0,0.0,1.0,0.0,0.875,1.0,0.0,1.0
505,1.0,4.0,140,416,5000,0.0,0.0,0.0,1.0,0.0,0.8653846153846154,1.0,0.0,1.0
299,1.0,3.9,210,288,4000,1.0,0.0,0.0,0.0,0.0,0.5902777777777778,1.0,0.0,0.0
671,1.0,4.1,185,384,4000,1.0,0.0,0.0,0.0,1.0,0.8307291666666666,1.0,0.0,1.0
321,1.0,4.2,149,576,4000,1.0,0.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0
289,1.0,4.2,50,288,5000,0.0,1.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0
625,1.0,4.0,551,256,4000,1.0,0.0,0.0,0.0,1.0,1.171875,1.0,0.0,1.0
1011,1.0,4.3,420,512,4000,0.0,0.0,1.0,0.0,1.0,1.150390625,1.0,0.0,1.0
299,1.0,4.1,77,320,4000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
459,1.0,4.2,176,256,5000,0.0,0.0,0.0,1.0,0.0,0.8984375,1.0,0.0,1.0
312,1.0,4.2,69,544,4000,1.0,0.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
1103,1.0,4.3,223,736,4000,0.0,1.0,0.0,0.0,1.0,1.0190217391304348,1.0,0.0,1.0
299,1.0,4.0,265,320,4000,1.0,0.0,0.0,0.0,0.0,0.653125,1.0,0.0,0.0
1057,1.0,5.0,11,704,5000,0.0,1.0,0.0,0.0,1.0,1.1278409090909092,1.0,0.0,1.0
303,1.0,4.2,69,160,5000,0.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.0,1.0
597,1.0,4.4,192,512,8000,0.0,0.0,0.0,0.0,1.0,1.00390625,1.0,0.0,1.0
901,1.0,4.3,387,640,5000,0.0,1.0,0.0,0.0,1.0,1.13125,1.0,0.0,1.0
689,1.0,4.2,253,512,3000,0.0,0.0,0.0,1.0,0.0,0.759765625,1.0,0.0,1.0
1057,1.0,4.8,25,704,4000,0.0,1.0,0.0,0.0,1.0,1.1903409090909092,1.0,0.0,1.0
551,1.0,4.8,29,480,4000,0.0,0.0,0.0,1.0,0.0,0.7916666666666666,1.0,0.0,1.0
299,1.0,4.3,69,384,4000,0.0,1.0,0.0,0.0,0.0,0.2604166666666667,1.0,0.0,1.0
299,1.0,4.7,38,224,4000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,1.0,0.0,1.0
505,1.0,3.6,12,320,4000,0.0,0.0,0.0,1.0,0.0,0.90625,1.0,0.0,1.0
965,1.0,4.5,111,640,5000,0.0,1.0,0.0,0.0,1.0,1.046875,1.0,0.0,1.0
299,1.0,4.1,395,256,3000,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,1.0
303,1.0,4.2,40,544,3000,1.0,0.0,0.0,0.0,0.0,0.5147058823529411,1.0,0.0,1.0
459,1.0,4.8,30,224,3000,0.0,0.0,0.0,1.0,0.0,0.9017857142857143,1.0,0.0,1.0
330,1.0,3.9,244,320,4000,1.0,0.0,0.0,0.0,0.0,0.71875,1.0,0.0,1.0
1011,1.0,5.0,20,672,2000,0.0,0.0,1.0,0.0,1.0,1.1994047619047619,1.0,0.0,1.0
551,1.0,4.7,22,416,6000,0.0,0.0,0.0,0.0,1.0,1.2019230769230769,1.0,0.0,1.0
625,1.0,3.9,292,544,5000,1.0,0.0,0.0,0.0,0.0,0.5863970588235294,1.0,0.0,1.0
551,1.0,4.1,120,448,3000,0.0,0.0,0.0,1.0,0.0,0.8549107142857143,1.0,0.0,1.0
339,1.0,4.2,48,480,7000,0.0,0.0,0.0,1.0,1.0,0.7291666666666666,1.0,0.0,1.0
312,1.0,4.1,138,544,3000,1.0,0.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
349,1.0,3.9,205,288,3000,1.0,0.0,0.0,0.0,0.0,0.5520833333333334,1.0,0.0,1.0
321,1.0,4.1,173,704,4000,1.0,0.0,0.0,0.0,0.0,0.48295454545454547,1.0,0.0,1.0
505,1.0,4.3,187,352,4000,0.0,0.0,0.0,1.0,1.0,0.9857954545454546,1.0,0.0,1.0
284,1.0,4.4,18,320,3000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,0.0
284,1.0,4.0,85,288,3000,1.0,0.0,0.0,0.0,0.0,0.5902777777777778,1.0,0.0,1.0
689,1.0,4.0,302,640,4000,1.0,0.0,0.0,0.0,1.0,0.765625,1.0,0.0,0.0
279,1.0,4.9,10,288,3000,1.0,0.0,0.0,0.0,0.0,0.6944444444444444,1.0,0.0,1.0
441,1.0,4.2,222,768,5000,1.0,0.0,0.0,0.0,0.0,0.5208333333333334,1.0,0.0,1.0
293,1.0,4.5,8,320,5000,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0
293,1.0,4.0,53,448,4000,0.0,0.0,0.0,1.0,1.0,0.7410714285714286,1.0,0.0,1.0
293,1.0,4.1,82,320,7000,0.0,0.0,0.0,1.0,1.0,1.0625,1.0,0.0,1.0
1241,1.0,4.9,43,896,5000,0.0,0.0,1.0,0.0,1.0,1.2276785714285714,1.0,0.0,1.0
330,1.0,4.2,54,480,5000,0.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,1.0
312,1.0,4.3,122,736,4000,1.0,0.0,0.0,0.0,0.0,0.4891304347826087,1.0,0.0,0.0
284,1.0,3.9,56,480,3000,0.0,1.0,0.0,0.0,0.0,0.4791666666666667,1.0,0.0,0.0
689,1.0,4.1,185,640,4000,0.0,0.0,0.0,1.0,0.0,0.84375,1.0,0.0,1.0
1011,1.0,4.9,18,608,3000,0.0,0.0,1.0,0.0,1.0,1.200657894736842,1.0,0.0,1.0
1011,1.0,5.0,37,120,4000,0.0,0.0,0.0,0.0,1.0,3.625,1.0,0.0,1.0
293,1.0,4.3,164,416,7000,0.0,0.0,0.0,1.0,1.0,0.7451923076923077,1.0,0.0,1.0
299,1.0,4.1,93,384,5000,0.0,1.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,1.0
299,1.0,4.0,107,320,4000,1.0,0.0,0.0,0.0,0.0,0.653125,1.0,0.0,0.0
1149,1.0,5.0,24,864,5000,0.0,1.0,0.0,0.0,1.0,1.087962962962963,1.0,0.0,1.0
1057,1.0,4.4,265,736,4000,0.0,0.0,1.0,0.0,1.0,1.139945652173913,1.0,0.0,1.0
459,1.0,4.9,11,352,3000,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,1.0,0.0,1.0
1103,1.0,4.5,85,704,3000,0.0,0.0,1.0,0.0,1.0,1.1931818181818181,1.0,0.0,1.0
299,1.0,4.2,72,400,3000,0.0,1.0,0.0,0.0,0.0,0.5225,1.0,0.0,0.0
284,1.0,4.4,71,224,7000,0.0,0.0,0.0,1.0,0.0,0.7232142857142857,0.0,0.0,1.0
284,1.0,4.0,4,576,5000,0.0,0.0,0.0,1.0,0.0,0.4861111111111111,1.0,0.0,1.0
299,1.0,4.8,18,288,3000,1.0,0.0,0.0,0.0,0.0,0.6597222222222222,1.0,0.0,0.0
293,1.0,4.3,70,352,5000,0.0,0.0,0.0,1.0,1.0,0.7954545454545454,1.0,0.0,1.0
289,1.0,4.3,86,320,3000,0.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.0,1.0
395,1.0,4.4,79,768,5000,1.0,0.0,0.0,0.0,1.0,0.67578125,1.0,0.0,0.0
487,1.0,3.9,333,320,3000,1.0,0.0,0.0,0.0,0.0,0.65625,1.0,0.0,1.0
625,1.0,4.2,206,320,3000,1.0,0.0,0.0,0.0,1.0,0.903125,1.0,0.0,0.0
735,1.0,5.0,24,544,3000,0.0,0.0,0.0,1.0,0.0,0.8455882352941176,1.0,0.0,1.0
459,1.0,4.1,72,256,4000,0.0,0.0,0.0,1.0,0.0,0.9375,1.0,0.0,1.0
303,1.0,3.7,101,480,3000,1.0,0.0,0.0,0.0,0.0,0.6041666666666666,1.0,0.0,1.0
284,1.0,3.9,201,288,4000,1.0,0.0,0.0,0.0,0.0,0.65625,1.0,0.0,1.0
873,1.0,5.0,10,448,4000,0.0,0.0,1.0,0.0,1.0,1.15625,1.0,0.0,1.0
1379,1.0,4.9,19,1024,5000,0.0,1.0,0.0,0.0,1.0,0.986328125,1.0,0.0,1.0
293,1.0,4.5,10,224,4000,0.0,1.0,0.0,0.0,0.0,0.5357142857142857,1.0,0.0,1.0
1011,1.0,4.0,287,544,4000,1.0,0.0,0.0,0.0,1.0,0.7702205882352942,1.0,0.0,1.0
299,1.0,4.5,94,352,4000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,0.0
284,1.0,4.2,189,320,3000,1.0,0.0,0.0,0.0,0.0,0.653125,1.0,0.0,0.0
312,1.0,4.2,92,672,4000,1.0,0.0,0.0,0.0,0.0,0.49107142857142855,1.0,1.0,0.0
1379,1.0,4.9,22,1024,3000,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
321,1.0,4.6,7,448,4000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,0.0
293,1.0,4.2,59,320,7000,0.0,0.0,0.0,1.0,1.0,0.809375,1.0,0.0,1.0
413,1.0,4.2,177,480,5000,1.0,0.0,0.0,0.0,0.0,0.4979166666666667,1.0,0.0,1.0
625,1.0,4.3,228,512,8000,0.0,0.0,0.0,0.0,1.0,0.99609375,1.0,0.0,1.0
533,1.0,4.0,381,416,10000,0.0,0.0,0.0,1.0,1.0,0.9350961538461539,1.0,0.0,1.0
299,1.0,3.9,87,384,10000,0.0,1.0,0.0,0.0,0.0,0.6223958333333334,0.0,0.0,1.0
330,1.0,4.8,13,352,5000,0.0,0.0,0.0,1.0,1.0,0.9431818181818182,1.0,0.0,1.0
289,1.0,4.3,72,256,4000,0.0,1.0,0.0,0.0,0.0,0.546875,1.0,0.0,1.0
284,1.0,4.3,117,352,4000,1.0,0.0,0.0,0.0,0.0,0.6534090909090909,1.0,0.0,0.0
1057,1.0,4.3,384,672,5000,0.0,0.0,1.0,0.0,1.0,1.0401785714285714,1.0,0.0,1.0
643,1.0,4.1,110,544,3000,1.0,0.0,0.0,0.0,1.0,0.7702205882352942,1.0,0.0,0.0
505,1.0,4.7,13,416,4000,0.0,0.0,0.0,1.0,0.0,0.8413461538461539,1.0,0.0,1.0
855,1.0,4.6,47,832,12000,0.0,0.0,0.0,0.0,1.0,0.9134615384615384,1.0,0.0,1.0
303,1.0,4.4,78,320,8000,0.0,0.0,0.0,1.0,1.0,0.78125,1.0,0.0,1.0
339,1.0,5.0,7,512,3000,0.0,1.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
299,1.0,4.1,284,256,4000,1.0,0.0,0.0,0.0,0.0,0.66015625,1.0,0.0,0.0
293,1.0,4.3,68,384,4000,0.0,0.0,0.0,1.0,1.0,0.78125,1.0,0.0,1.0
551,1.0,4.2,349,416,10000,0.0,0.0,0.0,1.0,1.0,0.9110576923076923,1.0,0.0,1.0
293,1.0,4.2,126,384,7000,1.0,0.0,0.0,0.0,0.0,0.5442708333333334,1.0,0.0,0.0
505,1.0,4.0,359,416,10000,0.0,0.0,0.0,1.0,1.0,0.7451923076923077,1.0,0.0,1.0
303,1.0,4.4,31,384,5000,0.0,0.0,0.0,1.0,1.0,0.7526041666666666,1.0,0.0,1.0
321,1.0,3.7,167,384,3000,1.0,0.0,0.0,0.0,0.0,0.5989583333333334,1.0,0.0,0.0
459,1.0,4.7,21,288,5000,0.0,0.0,0.0,1.0,0.0,0.9236111111111112,1.0,0.0,1.0
413,1.0,3.9,161,736,5000,1.0,0.0,0.0,0.0,1.0,0.6793478260869565,1.0,0.0,0.0
579,1.0,4.1,99,224,2000,1.0,0.0,0.0,0.0,1.0,1.2053571428571428,1.0,0.0,1.0
321,1.0,4.2,157,672,4000,1.0,0.0,0.0,0.0,0.0,0.47470238095238093,1.0,0.0,0.0
735,1.0,4.8,28,576,6000,0.0,0.0,0.0,0.0,1.0,0.9895833333333334,1.0,0.0,1.0
625,1.0,4.0,155,352,3000,1.0,0.0,0.0,0.0,1.0,0.9090909090909091,1.0,0.0,0.0
299,1.0,4.1,102,640,5000,0.0,1.0,0.0,0.0,0.0,0.484375,0.0,0.0,1.0
459,1.0,5.0,11,288,3000,0.0,0.0,0.0,1.0,0.0,1.0763888888888888,1.0,0.0,1.0
299,1.0,4.5,69,288,4000,1.0,0.0,0.0,0.0,0.0,0.5902777777777778,1.0,1.0,0.0
284,1.0,4.0,147,256,4000,0.0,1.0,0.0,0.0,0.0,0.50390625,1.0,0.0,1.0
